timestamp,frequency
0.162539683,185.101
0.168344671,186.665
0.174149660,187.774
0.179954649,189.333
0.185759637,192.376
0.191564626,195.645
0.197369615,198.008
0.203174603,201.532
0.208979592,205.45
0.214784580,208.581
0.220589569,211.178
0.226394558,214.907
0.232199546,217.139
0.238004535,219.293
0.243809524,221.425
0.249614512,223.019
0.255419501,224.338
0.261224490,225.301
0.267029478,225.82
0.272834467,226.581
0.278639456,227.288
0.284444444,228.482
0.290249433,229.857
0.296054422,231.008
0.301859410,232.741
0.307664399,234.68
0.313469388,235.963
0.319274376,237.604
0.325079365,238.851
0.330884354,240.029
0.336689342,241.284
0.342494331,243.042
0.348299320,245.03
0.354104308,246.707
0.359909297,249.456
0.365714286,251.836
0.371519274,254.46
0.377324263,258.266
0.383129252,260.897
0.388934240,263.227
0.394739229,264.337
0.400544218,265.194
0.406349206,266.911
0.412154195,266.857
0.417959184,267.203
0.423764172,266.245
0.429569161,265.384
0.435374150,263.078
0.441179138,261.443
0.446984127,260
0.452789116,257.932
0.458594104,256.231
0.464399093,256.292
0.470204082,255.639
0.476009070,255.861
0.481814059,256.75
0.487619048,257.998
0.493424036,257.934
0.499229025,258.173
0.505034014,258.376
0.510839002,257.117
0.516643991,257.916
0.522448980,258.833
0.528253968,259.869
0.534058957,261.758
0.539863946,264.105
0.545668934,265.659
0.551473923,267.734
0.557278912,269.272
0.563083900,269.54
0.568888889,269.523
0.574693878,269.089
0.580498866,268.203
0.586303855,268.239
0.592108844,267.911
0.597913832,267.27
0.603718821,265.89
0.609523810,264.316
0.615328798,262.703
0.621133787,261.646
0.626938776,260.795
0.632743764,260.197
0.638548753,259.668
0.644353741,259.608
0.650158730,259.635
0.655963719,259.794
0.661768707,260.034
0.667573696,260.841
0.673378685,261.523
0.679183673,262.517
0.684988662,264.101
0.690793651,264.547
0.696598639,264.755
0.702403628,266.156
0.708208617,266.57
0.714013605,267.909
0.719818594,269.876
0.725623583,270.118
0.731428571,270.306
0.737233560,269.936
0.743038549,269.374
0.748843537,268.63
0.754648526,266.703
0.760453515,265.618
0.766258503,264.065
0.772063492,263.037
0.777868481,262.133
0.783673469,261.107
0.789478458,259.655
0.795283447,258.72
0.801088435,257.851
0.806893424,257.418
0.812698413,257.391
0.818503401,257.658
0.824308390,258.525
0.830113379,259.46
0.835918367,261.314
0.841723356,262.286
0.847528345,263.488
0.853333333,264.514
0.859138322,265.164
0.864943311,266.154
0.870748299,266.731
0.876553288,267.101
0.882358277,267.649
0.888163265,267.258
0.893968254,266.277
0.899773243,265.133
0.905578231,262.971
0.911383220,261.602
0.917188209,261.313
0.922993197,259.79
0.928798186,259.651
0.934603175,258.096
0.940408163,257.518
0.946213152,257.629
0.952018141,257.188
0.957823129,257.989
0.963628118,258.149
0.969433107,258.329
0.975238095,258.936
0.981043084,258.915
0.986848073,259.453
0.992653061,259.835
0.998458050,259.619
1.004263039,259.568
1.010068027,259.374
1.015873016,259.136
1.021678005,259.481
1.027482993,260.012
1.033287982,260.872
1.039092971,262.061
1.044897959,263.908
1.050702948,265.523
1.056507937,266.106
1.062312925,266.109
1.068117914,265.791
1.073922902,265.113
1.079727891,263.9
1.085532880,262.906
1.091337868,260.24
1.097142857,257.048
1.102947846,250.894
1.108752834,245.32
1.114557823,240.145
1.120362812,236.177
1.126167800,228.287
1.131972789,225.467
1.137777778,223.524
1.143582766,220.311
1.149387755,219.792
1.155192744,219.561
1.160997732,219.638
1.166802721,220.446
1.172607710,223.877
1.178412698,0
1.184217687,0
1.190022676,0
1.195827664,0
1.201632653,0
1.207437642,0
1.213242630,0
1.219047619,0
1.224852608,0
1.230657596,0
1.236462585,0
1.242267574,0
1.248072562,0
1.253877551,0
1.259682540,0
1.265487528,0
1.271292517,0
1.277097506,0
1.282902494,0
1.288707483,0
1.294512472,0
1.300317460,0
1.306122449,0
1.311927438,0
1.317732426,0
1.323537415,0
1.329342404,0
1.335147392,0
1.340952381,0
1.346757370,0
1.352562358,0
1.358367347,0
1.364172336,0
1.369977324,0
1.375782313,0
1.381587302,0
1.387392290,0
1.393197279,0
1.399002268,0
1.404807256,0
1.410612245,0
1.416417234,0
1.422222222,0
1.428027211,0
1.433832200,0
1.439637188,0
1.445442177,0
1.451247166,171.965
1.457052154,172.105
1.462857143,171.041
1.468662132,170.253
1.474467120,169.478
1.480272109,169.923
1.486077098,169.981
1.491882086,170.711
1.497687075,171.843
1.503492063,170.512
1.509297052,171.074
1.515102041,171.089
1.520907029,173.038
1.526712018,174.276
1.532517007,174.739
1.538321995,175.714
1.544126984,176.106
1.549931973,175.909
1.555736961,176.513
1.561541950,176.488
1.567346939,175.159
1.573151927,174.571
1.578956916,173.891
1.584761905,173.578
1.590566893,174.357
1.596371882,176.367
1.602176871,175.273
1.607981859,176.14
1.613786848,174.098
1.619591837,173.628
1.625396825,174.547
1.631201814,171.34
1.637006803,171.636
1.642811791,173.426
1.648616780,172.861
1.654421769,172.015
1.660226757,173.054
1.666031746,175.05
1.671836735,172.688
1.677641723,175.409
1.683446712,173.255
1.689251701,172.757
1.695056689,175.682
1.700861678,172.616
1.706666667,173.587
1.712471655,173.518
1.718276644,172.927
1.724081633,173.9
1.729886621,174.225
1.735691610,173.504
1.741496599,175.017
1.747301587,173.9
1.753106576,174.228
1.758911565,174.206
1.764716553,173.883
1.770521542,173.912
1.776326531,173.24
1.782131519,171.984
1.787936508,170.978
1.793741497,171.348
1.799546485,170.972
1.805351474,171.063
1.811156463,171.349
1.816961451,170.894
